# SN t e_t_min e_t_max gr e_gr_min e_gr_max type marker 
ZTF18aaykjei 4.329991 0.308853 0.296619 0.729082 0.217140 0.227454 Ia-CSM ^ 
ZTF18aaykjei 5.280709 0.308853 0.296619 0.496901 0.178502 0.178700 Ia-CSM ^ 
ZTF18aaykjei 6.174223 0.308853 0.296619 0.481706 0.122045 0.123440 Ia-CSM ^ 
ZTF18aaykjei 8.016769 0.308853 0.296619 0.317042 0.073967 0.073839 Ia-CSM ^ 
ZTF18aaykjei 8.939493 0.308853 0.296619 0.319000 0.060925 0.061986 Ia-CSM ^ 
ZTF18aaykjei 9.830050 0.308853 0.296619 0.324941 0.044608 0.044315 Ia-CSM ^ 
ZTF18aaykjei 10.741038 0.308853 0.296619 0.341366 0.053308 0.052982 Ia-CSM ^ 
ZTF18aaykjei 11.642751 0.308853 0.296619 0.345159 0.035531 0.035565 Ia-CSM ^ 
ZTF18aaykjei 12.536714 0.308853 0.296619 0.323555 0.034036 0.034259 Ia-CSM ^ 
ZTF18aaykjei 13.484592 0.308853 0.296619 0.370344 0.034648 0.034895 Ia-CSM ^ 
ZTF18aaykjei 14.397012 0.308853 0.296619 0.320853 0.028309 0.028406 Ia-CSM ^ 
ZTF18aaykjei 15.269500 0.308853 0.296619 0.329121 0.025173 0.025212 Ia-CSM ^ 
ZTF18aaykjei 16.208607 0.308853 0.296619 0.520761 0.182224 0.217201 Ia-CSM ^ 
ZTF18aaykjei 17.103591 0.308853 0.296619 0.287639 0.030374 0.030447 Ia-CSM ^ 
ZTF18aaykjei 18.969951 0.308853 0.296619 0.375260 0.026360 0.026554 Ia-CSM ^ 
ZTF18aaykjei 19.843097 0.308853 0.296619 0.358460 0.031321 0.031303 Ia-CSM ^ 
ZTF18aaykjei 20.727310 0.308853 0.296619 0.424593 0.028306 0.028675 Ia-CSM ^ 
ZTF18aaykjei 21.672720 0.308853 0.296619 0.224041 0.042045 0.043123 Ia-CSM ^ 
ZTF18aaykjei 22.563487 0.308853 0.296619 0.369583 0.036148 0.037082 Ia-CSM ^ 
ZTF18aaykjei 23.437568 0.308853 0.296619 0.433715 0.036961 0.037382 Ia-CSM ^ 
ZTF18aaykjei 24.384309 0.308853 0.296619 0.458713 0.039622 0.040529 Ia-CSM ^ 
ZTF18aaykjei 25.281926 0.308853 0.296619 0.493084 0.054596 0.057166 Ia-CSM ^ 
ZTF18aaykjei 27.119884 0.308853 0.296619 0.642555 0.084202 0.088760 Ia-CSM ^ 
ZTF18aaykjei 28.015153 0.308853 0.296619 0.455703 0.055218 0.056980 Ia-CSM ^ 
ZTF18aaykjei 28.948632 0.308853 0.296619 0.451760 0.033476 0.033976 Ia-CSM ^ 
ZTF18aaykjei 29.873311 0.308853 0.296619 0.490481 0.034252 0.034478 Ia-CSM ^ 
ZTF18aaykjei 30.783280 0.308853 0.296619 0.444365 0.033963 0.034537 Ia-CSM ^ 
ZTF18aaykjei 31.700348 0.308853 0.296619 0.537230 0.049166 0.050864 Ia-CSM ^ 
ZTF18aaykjei 33.507932 0.308853 0.296619 0.462648 0.029909 0.030039 Ia-CSM ^ 
ZTF18aaykjei 34.404452 0.308853 0.296619 0.405117 0.031733 0.031787 Ia-CSM ^ 
ZTF18aaykjei 35.320266 0.308853 0.296619 0.455293 0.033294 0.033448 Ia-CSM ^ 
ZTF18aaykjei 36.221082 0.308853 0.296619 0.521920 0.031803 0.031878 Ia-CSM ^ 
ZTF18aaykjei 37.143948 0.308853 0.296619 0.522873 0.030557 0.030534 Ia-CSM ^ 
ZTF18aaykjei 39.840862 0.308853 0.296619 0.402670 0.065720 0.069266 Ia-CSM ^ 
ZTF18aaykjei 40.788327 0.308853 0.296619 0.580290 0.047905 0.047892 Ia-CSM ^ 
ZTF18aaykjei 41.715910 0.308853 0.296619 0.589625 0.051320 0.051962 Ia-CSM ^ 
ZTF18aaykjei 42.589488 0.308853 0.296619 0.615413 0.043331 0.044193 Ia-CSM ^ 
ZTF18aaykjei 43.576474 0.308853 0.296619 0.886284 0.171985 0.202745 Ia-CSM ^ 
ZTF18aaykjei 44.465886 0.308853 0.296619 0.621949 0.095533 0.102823 Ia-CSM ^ 
ZTF18aaykjei 47.121702 0.308853 0.296619 0.591104 0.096445 0.103333 Ia-CSM ^ 
ZTF18aaykjei 48.092384 0.308853 0.296619 0.738387 0.095683 0.103557 Ia-CSM ^ 
ZTF18aaykjei 48.979835 0.308853 0.296619 0.672702 0.088944 0.093762 Ia-CSM ^ 
ZTF18aaykjei 49.873771 0.308853 0.296619 0.766413 0.093552 0.101519 Ia-CSM ^ 
ZTF18aaykjei 50.863200 0.308853 0.296619 0.806336 0.135403 0.149006 Ia-CSM ^ 
ZTF18aaykjei 51.715778 0.308853 0.296619 0.783581 0.220795 0.237077 Ia-CSM ^ 
ZTF18aaykjei 52.593134 0.308853 0.296619 0.810887 0.152963 0.174553 Ia-CSM ^ 
ZTF18aaykjei 53.523216 0.308853 0.296619 0.903537 0.191936 0.225008 Ia-CSM ^ 
ZTF18aaykjei 54.451207 0.308853 0.296619 0.941626 0.247812 0.310081 Ia-CSM ^ 
ZTF18aaykjei 55.367407 0.308853 0.296619 0.693947 0.136741 0.152629 Ia-CSM ^ 
ZTF18aaykjei 57.181132 0.308853 0.296619 0.947608 0.099417 0.106038 Ia-CSM ^ 
ZTF18aaykjei 58.073008 0.308853 0.296619 0.930300 0.111150 0.121807 Ia-CSM ^ 
ZTF18aaykjei 58.995752 0.308853 0.296619 0.937476 0.082745 0.087323 Ia-CSM ^ 
ZTF18aaykjei 60.760785 0.308853 0.296619 1.432361 0.229298 0.284810 Ia-CSM ^ 
ZTF18aaykjei 63.505201 0.308853 0.296619 0.811244 0.132918 0.146323 Ia-CSM ^ 
ZTF18aaykjei 68.958621 0.308853 0.296619 0.773590 0.146646 0.163419 Ia-CSM ^ 
ZTF18aaykjei 71.690398 0.308853 0.296619 0.976233 0.190716 0.225134 Ia-CSM ^ 
ZTF18aaykjei 74.454629 0.308853 0.296619 0.788674 0.230786 0.282322 Ia-CSM ^ 
ZTF18aaykjei 75.386644 0.308853 0.296619 0.733232 0.150144 0.171990 Ia-CSM ^ 
ZTF18aaykjei 76.298554 0.308853 0.296619 0.599705 0.125034 0.137119 Ia-CSM ^ 
ZTF18aaykjei 77.195652 0.308853 0.296619 0.801762 0.155916 0.175799 Ia-CSM ^ 
ZTF18aaykjei 84.489620 0.308853 0.296619 0.892278 0.146476 0.162596 Ia-CSM ^ 
ZTF18aaykjei 85.391647 0.308853 0.296619 0.755359 0.119929 0.128980 Ia-CSM ^ 
ZTF18aaykjei 86.276147 0.308853 0.296619 0.948519 0.203753 0.235771 Ia-CSM ^ 
ZTF18aaykjei 89.037709 0.308853 0.296619 0.919361 0.111453 0.120040 Ia-CSM ^ 
ZTF18aaykjei 90.874540 0.308853 0.296619 1.002348 0.162191 0.185081 Ia-CSM ^ 
ZTF18aaykjei 91.764619 0.308853 0.296619 0.614199 0.098423 0.105429 Ia-CSM ^ 
ZTF18aaykjei 92.687288 0.308853 0.296619 0.931904 0.142814 0.160418 Ia-CSM ^ 
ZTF18aaykjei 93.577636 0.308853 0.296619 1.069044 0.130399 0.140287 Ia-CSM ^ 
ZTF18aaykjei 94.504986 0.308853 0.296619 1.134878 0.115751 0.126089 Ia-CSM ^ 
ZTF18aaykjei 95.427764 0.308853 0.296619 1.089924 0.129566 0.136897 Ia-CSM ^ 
ZTF18aaykjei 96.323193 0.308853 0.296619 1.182460 0.157979 0.176149 Ia-CSM ^ 
ZTF18aaykjei 97.228883 0.308853 0.296619 0.965169 0.117800 0.127039 Ia-CSM ^ 
ZTF18aaykjei 99.964248 0.308853 0.296619 0.796340 0.114660 0.123192 Ia-CSM ^ 
ZTF18aaykjei 100.861839 0.308853 0.296619 0.897565 0.140702 0.151148 Ia-CSM ^ 
ZTF18aaykjei 103.596409 0.308853 0.296619 1.318039 0.226518 0.280475 Ia-CSM ^ 
ZTF18aaykjei 104.509360 0.308853 0.296619 1.408416 0.308496 0.423810 Ia-CSM ^ 
ZTF18aaykjei 106.339337 0.308853 0.296619 0.866816 0.305242 0.417186 Ia-CSM ^ 
ZTF18aaykjei 108.156588 0.308853 0.296619 1.017597 0.291845 0.334527 Ia-CSM ^ 
ZTF18aaykjei 120.906774 0.308853 0.296619 0.851477 0.232111 0.269072 Ia-CSM ^ 
ZTF18aaykjei 248.824475 0.308853 0.296619 1.071498 0.338753 0.358751 Ia-CSM ^ 
ZTF18aazblzy 1.357766 0.086409 0.084956 0.174250 0.413394 0.387309 normal o 
ZTF18aazblzy 2.307337 0.086409 0.084956 -0.011264 0.200471 0.195367 normal o 
ZTF18aazblzy 3.219770 0.086409 0.084956 -0.238397 0.103956 0.100161 normal o 
ZTF18aazblzy 4.161943 0.086409 0.084956 -0.008079 0.080983 0.078697 normal o 
ZTF18aazblzy 5.092786 0.086409 0.084956 -0.218473 0.045675 0.044949 normal o 
ZTF18aazblzy 6.011823 0.086409 0.084956 -0.148408 0.032248 0.032046 normal o 
ZTF18aazblzy 6.992760 0.086409 0.084956 -0.094748 0.030094 0.029744 normal o 
ZTF18aazblzy 7.913470 0.086409 0.084956 -0.121483 0.019937 0.019910 normal o 
ZTF18aazblzy 8.830658 0.086409 0.084956 -0.088211 0.017570 0.017340 normal o 
ZTF18aazblzy 10.714194 0.086409 0.084956 -0.145393 0.014985 0.014957 normal o 
ZTF18aazblzy 11.648168 0.086409 0.084956 -0.143467 0.022994 0.023180 normal o 
ZTF18aazblzy 12.635617 0.086409 0.084956 -0.143142 0.013572 0.013540 normal o 
ZTF18aazblzy 13.513595 0.086409 0.084956 -0.173931 0.019296 0.019153 normal o 
ZTF18aazblzy 14.452574 0.086409 0.084956 -0.163840 0.014210 0.014104 normal o 
ZTF18aazblzy 15.410372 0.086409 0.084956 -0.087583 0.025975 0.026461 normal o 
ZTF18aazblzy 16.336859 0.086409 0.084956 -0.098874 0.026118 0.026097 normal o 
ZTF18aazblzy 17.232822 0.086409 0.084956 -0.093197 0.028306 0.027799 normal o 
ZTF18aazblzy 19.141273 0.086409 0.084956 -0.080596 0.042999 0.043482 normal o 
ZTF18aazblzy 20.074108 0.086409 0.084956 0.009277 0.047643 0.049457 normal o 
ZTF18aazblzy 21.042202 0.086409 0.084956 -0.079440 0.038749 0.039419 normal o 
ZTF18aazblzy 21.948974 0.086409 0.084956 -0.113456 0.028544 0.028368 normal o 
ZTF18aazblzy 22.918631 0.086409 0.084956 -0.104110 0.025534 0.025234 normal o 
ZTF18aazblzy 23.871041 0.086409 0.084956 -0.096721 0.022565 0.022355 normal o 
ZTF18aazblzy 24.799968 0.086409 0.084956 -0.093319 0.022927 0.022702 normal o 
ZTF18aazblzy 25.697372 0.086409 0.084956 -0.210991 0.041920 0.040635 normal o 
ZTF18aazblzy 26.694579 0.086409 0.084956 -0.103354 0.032597 0.033188 normal o 
ZTF18aazblzy 27.616936 0.086409 0.084956 -0.003584 0.024364 0.024146 normal o 
ZTF18aazblzy 28.556475 0.086409 0.084956 0.007968 0.033061 0.032891 normal o 
ZTF18aazblzy 29.445504 0.086409 0.084956 0.149878 0.032543 0.032084 normal o 
ZTF18aazblzy 30.405690 0.086409 0.084956 0.209354 0.024111 0.024125 normal o 
ZTF18aazblzy 31.341490 0.086409 0.084956 0.287306 0.029141 0.029426 normal o 
ZTF18aazblzy 34.139955 0.086409 0.084956 0.467261 0.037137 0.038234 normal o 
ZTF18aazblzy 35.094651 0.086409 0.084956 0.695283 0.048922 0.050038 normal o 
ZTF18aazblzy 36.058391 0.086409 0.084956 0.604893 0.069670 0.070205 normal o 
ZTF18aazblzy 36.958012 0.086409 0.084956 0.744457 0.059497 0.062265 normal o 
ZTF18aazblzy 37.971853 0.086409 0.084956 0.446214 0.149313 0.170600 normal o 
ZTF18aazblzy 38.874676 0.086409 0.084956 0.639354 0.133639 0.150165 normal o 
ZTF18aazblzy 41.632710 0.086409 0.084956 0.724896 0.150786 0.171375 normal o 
ZTF18aazblzy 42.587125 0.086409 0.084956 0.772164 0.130290 0.146013 normal o 
ZTF18aazblzy 43.523162 0.086409 0.084956 0.780315 0.150006 0.170297 normal o 
ZTF18aazblzy 44.456388 0.086409 0.084956 0.446619 0.102372 0.111206 normal o 
ZTF18aazblzy 45.461546 0.086409 0.084956 0.456351 0.171376 0.194668 normal o 
ZTF18aazblzy 46.345201 0.086409 0.084956 0.470349 0.235120 0.250615 normal o 
ZTF18aazblzy 48.209059 0.086409 0.084956 0.702852 0.287126 0.344657 normal o 
ZTF18aazblzy 49.162209 0.086409 0.084956 0.684702 0.243623 0.286384 normal o 
ZTF18aazblzy 50.103392 0.086409 0.084956 0.789510 0.202112 0.211391 normal o 
ZTF18aazblzy 51.059971 0.086409 0.084956 0.862606 0.294630 0.381847 normal o 
ZTF18aazblzy 51.991031 0.086409 0.084956 0.537324 0.144544 0.148073 normal o 
ZTF18aazblzy 52.900320 0.086409 0.084956 0.726165 0.119759 0.132928 normal o 
ZTF18aazblzy 53.844004 0.086409 0.084956 0.583208 0.122339 0.121014 normal o 
ZTF18aazblzy 55.670401 0.086409 0.084956 0.316277 0.211483 0.226576 normal o 
ZTF18aazblzy 58.495534 0.086409 0.084956 0.532530 0.187837 0.202505 normal o 
ZTF18aazblzy 64.112456 0.086409 0.084956 0.433634 0.222552 0.249641 normal o 
ZTF18aazblzy 66.927129 0.086409 0.084956 0.655048 0.298903 0.368113 normal o 
ZTF18aazblzy 69.774733 0.086409 0.084956 0.085617 0.429861 0.397596 normal o 
ZTF18aazblzy 70.729324 0.086409 0.084956 0.226330 0.196006 0.221254 normal o 
ZTF18aazblzy 71.675784 0.086409 0.084956 -0.081984 0.216338 0.231637 normal o 
ZTF18aazblzy 72.592169 0.086409 0.084956 0.347449 0.254074 0.293113 normal o 
ZTF18aazblzy 80.103813 0.086409 0.084956 -0.239103 0.293687 0.268295 normal o 
ZTF18aazblzy 81.033503 0.086409 0.084956 0.287087 0.222491 0.223349 normal o 
ZTF18aazblzy 86.679032 0.086409 0.084956 0.713933 0.350007 0.438508 normal o 
ZTF18aazblzy 87.594668 0.086409 0.084956 0.105224 0.182183 0.190880 normal o 
ZTF18aazblzy 88.544411 0.086409 0.084956 -0.065377 0.306952 0.318421 normal o 
ZTF18aazblzy 90.408422 0.086409 0.084956 -0.148403 0.231839 0.229001 normal o 
ZTF18aazblzy 91.351981 0.086409 0.084956 0.293824 0.275901 0.310697 normal o 
ZTF18aazblzy 93.224812 0.086409 0.084956 0.004350 0.234104 0.232615 normal o 
ZTF18aazblzy 96.958620 0.086409 0.084956 0.138864 0.388637 0.396537 normal o 
ZTF18aazblzy 107.270127 0.086409 0.084956 -1.075265 0.479212 0.431321 normal o 
ZTF18aazixbw 2.670022 0.138065 0.134881 0.663624 0.295096 0.334148 normal o 
ZTF18aazixbw 3.588522 0.138065 0.134881 -0.135266 0.127449 0.121628 normal o 
ZTF18aazixbw 4.505150 0.138065 0.134881 0.028653 0.093055 0.092614 normal o 
ZTF18aazixbw 5.447190 0.138065 0.134881 -0.057104 0.059181 0.058864 normal o 
ZTF18aazixbw 6.390337 0.138065 0.134881 -0.092168 0.045722 0.044983 normal o 
ZTF18aazixbw 7.354718 0.138065 0.134881 -0.131198 0.040549 0.040016 normal o 
ZTF18aazixbw 8.299339 0.138065 0.134881 -0.093582 0.028943 0.028646 normal o 
ZTF18aazixbw 9.205051 0.138065 0.134881 -0.116130 0.024117 0.024188 normal o 
ZTF18aazixbw 11.101710 0.138065 0.134881 -0.130705 0.027005 0.026804 normal o 
ZTF18aazixbw 13.027911 0.138065 0.134881 -0.141607 0.019225 0.019054 normal o 
ZTF18aazixbw 13.938403 0.138065 0.134881 -0.153403 0.023839 0.023585 normal o 
ZTF18aazixbw 14.864586 0.138065 0.134881 -0.122868 0.020288 0.020167 normal o 
ZTF18aazixbw 15.833754 0.138065 0.134881 -0.119931 0.028962 0.029050 normal o 
ZTF18aazixbw 16.754656 0.138065 0.134881 -0.084393 0.023416 0.023269 normal o 
ZTF18aazixbw 17.678299 0.138065 0.134881 -0.131248 0.022767 0.023103 normal o 
ZTF18aazixbw 18.643320 0.138065 0.134881 -0.079958 0.031195 0.030771 normal o 
ZTF18aazixbw 19.587859 0.138065 0.134881 -0.029788 0.030538 0.030707 normal o 
ZTF18aazixbw 22.400467 0.138065 0.134881 -0.115665 0.041300 0.041507 normal o 
ZTF18aazixbw 23.366559 0.138065 0.134881 -0.034492 0.031572 0.031548 normal o 
ZTF18aazixbw 24.323924 0.138065 0.134881 -0.033900 0.032546 0.032029 normal o 
ZTF18aazixbw 25.267334 0.138065 0.134881 0.005670 0.031842 0.031556 normal o 
ZTF18aazixbw 26.222779 0.138065 0.134881 -0.052121 0.047288 0.047944 normal o 
ZTF18aazixbw 28.087336 0.138065 0.134881 0.039143 0.034502 0.034036 normal o 
ZTF18aazixbw 29.015477 0.138065 0.134881 0.141523 0.037706 0.037424 normal o 
ZTF18aazixbw 29.971991 0.138065 0.134881 0.263894 0.045231 0.046075 normal o 
ZTF18aazixbw 30.897044 0.138065 0.134881 0.338598 0.035948 0.036119 normal o 
ZTF18aazixbw 31.853573 0.138065 0.134881 0.373027 0.037797 0.037830 normal o 
ZTF18aazixbw 34.650072 0.138065 0.134881 0.606035 0.068569 0.072261 normal o 
ZTF18aazixbw 35.630755 0.138065 0.134881 0.386270 0.095152 0.100780 normal o 
ZTF18aazixbw 39.434849 0.138065 0.134881 0.863741 0.143756 0.162721 normal o 
ZTF18aazixbw 42.191759 0.138065 0.134881 0.824826 0.180574 0.212390 normal o 
ZTF18aazixbw 43.173478 0.138065 0.134881 0.932510 0.199992 0.231258 normal o 
ZTF18aazixbw 44.108960 0.138065 0.134881 0.961789 0.174196 0.201799 normal o 
ZTF18aazixbw 45.028801 0.138065 0.134881 0.745266 0.168105 0.193254 normal o 
ZTF18aazixbw 46.068496 0.138065 0.134881 0.699037 0.280578 0.337968 normal o 
ZTF18aazixbw 50.716381 0.138065 0.134881 0.298314 0.291632 0.344667 normal o 
ZTF18aazixbw 51.675242 0.138065 0.134881 0.721259 0.313668 0.397121 normal o 
ZTF18aazixbw 52.601481 0.138065 0.134881 0.398241 0.189923 0.201648 normal o 
ZTF18aazixbw 53.529297 0.138065 0.134881 0.681380 0.226301 0.278444 normal o 
ZTF18aazixbw 54.480398 0.138065 0.134881 0.405578 0.163243 0.168112 normal o 
ZTF18aazixbw 56.306331 0.138065 0.134881 0.792167 0.320038 0.402558 normal o 
ZTF18aazixbw 59.148735 0.138065 0.134881 0.566275 0.263926 0.303649 normal o 
ZTF18aazixbw 64.793541 0.138065 0.134881 -0.128453 0.323281 0.346904 normal o 
ZTF18aazixbw 70.501074 0.138065 0.134881 0.063808 0.219905 0.240843 normal o 
ZTF18aazixbw 72.399117 0.138065 0.134881 -0.060147 0.288788 0.339224 normal o 
ZTF18aazixbw 80.880684 0.138065 0.134881 0.533489 0.345750 0.391463 normal o 
ZTF18aazixbw 81.831733 0.138065 0.134881 0.067663 0.376708 0.349711 normal o 
ZTF18aazixbw 84.634335 0.138065 0.134881 -0.061484 0.410465 0.428136 normal o 
ZTF18aazixbw 85.598925 0.138065 0.134881 0.300223 0.325949 0.391872 normal o 
ZTF18aazixbw 87.488822 0.138065 0.134881 0.083138 0.305782 0.340012 normal o 
ZTF18aazixbw 88.419975 0.138065 0.134881 0.183254 0.306544 0.320752 normal o 
ZTF18aazixbw 91.241835 0.138065 0.134881 0.056535 0.317415 0.325670 normal o 
ZTF18aazixbw 92.193121 0.138065 0.134881 0.116854 0.404389 0.415114 normal o 
ZTF18aazixbw 93.130844 0.138065 0.134881 0.036579 0.441841 0.448729 normal o 
ZTF18aazixbw 96.903278 0.138065 0.134881 -0.525488 0.439408 0.389081 normal o 
ZTF18aazsabq 2.712425 0.634824 0.527180 0.447176 0.230703 0.235340 normal o 
ZTF18aazsabq 3.656546 0.634824 0.527180 0.283786 0.253273 0.241657 normal o 
ZTF18aazsabq 4.617653 0.634824 0.527180 0.123278 0.097375 0.095220 normal o 
ZTF18aazsabq 5.552092 0.634824 0.527180 0.003304 0.057717 0.057633 normal o 
ZTF18aazsabq 6.498257 0.634824 0.527180 -0.179650 0.059360 0.058444 normal o 
ZTF18aazsabq 7.435162 0.634824 0.527180 -0.079349 0.037407 0.036965 normal o 
ZTF18aazsabq 8.356878 0.634824 0.527180 -0.069045 0.037746 0.037516 normal o 
ZTF18aazsabq 9.325969 0.634824 0.527180 -0.109223 0.026292 0.026281 normal o 
ZTF18aazsabq 10.276663 0.634824 0.527180 -0.115032 0.026731 0.026567 normal o 
ZTF18aazsabq 11.222791 0.634824 0.527180 -0.086008 0.023294 0.023614 normal o 
ZTF18aazsabq 12.150867 0.634824 0.527180 -0.077631 0.022444 0.022064 normal o 
ZTF18aazsabq 13.088453 0.634824 0.527180 -0.119106 0.021733 0.021393 normal o 
ZTF18aazsabq 14.059414 0.634824 0.527180 -0.135082 0.015896 0.015861 normal o 
ZTF18aazsabq 14.947339 0.634824 0.527180 -0.144282 0.021163 0.021137 normal o 
ZTF18aazsabq 15.909855 0.634824 0.527180 -0.147832 0.021878 0.021862 normal o 
ZTF18aazsabq 16.833543 0.634824 0.527180 -0.118540 0.020509 0.020436 normal o 
ZTF18aazsabq 17.785661 0.634824 0.527180 -0.160449 0.022912 0.022975 normal o 
ZTF18aazsabq 18.679197 0.634824 0.527180 -0.097422 0.030909 0.030992 normal o 
ZTF18aazsabq 19.703029 0.634824 0.527180 -0.101142 0.028340 0.028470 normal o 
ZTF18aazsabq 20.625588 0.634824 0.527180 -0.134127 0.036226 0.036687 normal o 
ZTF18aazsabq 21.486240 0.634824 0.527180 -0.054444 0.034147 0.034476 normal o 
ZTF18aazsabq 22.536120 0.634824 0.527180 -0.141708 0.037111 0.036292 normal o 
ZTF18aazsabq 23.483973 0.634824 0.527180 -0.071253 0.029297 0.029578 normal o 
ZTF18aazsabq 24.374305 0.634824 0.527180 -0.163564 0.025971 0.026180 normal o 
ZTF18aazsabq 25.342060 0.634824 0.527180 -0.261521 0.039214 0.038686 normal o 
ZTF18aazsabq 26.281492 0.634824 0.527180 -0.153583 0.026232 0.026481 normal o 
ZTF18aazsabq 27.239784 0.634824 0.527180 -0.176580 0.025179 0.025079 normal o 
ZTF18aazsabq 28.147158 0.634824 0.527180 -0.150667 0.026383 0.026270 normal o 
ZTF18aazsabq 29.117519 0.634824 0.527180 -0.978424 0.102498 0.094605 normal o 
ZTF18aazsabq 30.050464 0.634824 0.527180 -0.071402 0.029763 0.029529 normal o 
ZTF18aazsabq 31.006583 0.634824 0.527180 -0.093405 0.060372 0.063154 normal o 
ZTF18aazsabq 32.919166 0.634824 0.527180 0.132252 0.050391 0.050359 normal o 
ZTF18aazsabq 33.839228 0.634824 0.527180 0.117585 0.056664 0.055157 normal o 
ZTF18aazsabq 34.780153 0.634824 0.527180 0.303599 0.046465 0.047810 normal o 
ZTF18aazsabq 35.669915 0.634824 0.527180 0.419847 0.046945 0.047008 normal o 
ZTF18aazsabq 36.689218 0.634824 0.527180 0.489686 0.039747 0.040342 normal o 
ZTF18aazsabq 37.618524 0.634824 0.527180 0.498343 0.057802 0.060489 normal o 
ZTF18aazsabq 38.542948 0.634824 0.527180 0.603035 0.058538 0.059931 normal o 
ZTF18aazsabq 39.515337 0.634824 0.527180 0.566131 0.072635 0.071344 normal o 
ZTF18aazsabq 40.466941 0.634824 0.527180 0.660469 0.066403 0.069207 normal o 
ZTF18aazsabq 41.328631 0.634824 0.527180 0.609397 0.111633 0.121846 normal o 
ZTF18aazsabq 42.380015 0.634824 0.527180 0.755387 0.090860 0.095248 normal o 
ZTF18aazsabq 43.276338 0.634824 0.527180 0.682393 0.074054 0.076726 normal o 
ZTF18aazsabq 44.164159 0.634824 0.527180 0.793245 0.109563 0.119890 normal o 
ZTF18aazsabq 45.140203 0.634824 0.527180 0.779681 0.124948 0.136881 normal o 
ZTF18aazsabq 46.053021 0.634824 0.527180 1.203850 0.317012 0.425012 normal o 
ZTF18aazsabq 46.948657 0.634824 0.527180 0.549890 0.229033 0.274598 normal o 
ZTF18aazsabq 50.823448 0.634824 0.527180 0.436086 0.197953 0.229338 normal o 
ZTF18aazsabq 51.702906 0.634824 0.527180 0.712730 0.188700 0.217793 normal o 
ZTF18aazsabq 52.582706 0.634824 0.527180 0.905739 0.293845 0.395019 normal o 
ZTF18aazsabq 53.550118 0.634824 0.527180 0.418030 0.117087 0.120160 normal o 
ZTF18aazsabq 69.575308 0.634824 0.527180 0.635688 0.311951 0.417871 normal o 
ZTF18aazsabq 70.589708 0.634824 0.527180 0.426197 0.187730 0.207008 normal o 
ZTF18aazsabq 71.434736 0.634824 0.527180 0.428089 0.287697 0.362569 normal o 
ZTF18aazsabq 72.450657 0.634824 0.527180 0.184667 0.290448 0.341388 normal o 
ZTF18aazsabq 79.937970 0.634824 0.527180 -0.179060 0.298842 0.314647 normal o 
ZTF18aazsabq 81.789080 0.634824 0.527180 -0.042517 0.214052 0.216954 normal o 
ZTF18aazsabq 82.749216 0.634824 0.527180 0.637500 0.269599 0.326302 normal o 
ZTF18aazsabq 83.683357 0.634824 0.527180 -0.170805 0.372231 0.337712 normal o 
ZTF18aazsabq 84.648922 0.634824 0.527180 0.062748 0.183959 0.182575 normal o 
ZTF18aazsabq 86.533790 0.634824 0.527180 -0.015326 0.242069 0.242537 normal o 
ZTF18aazsabq 87.477403 0.634824 0.527180 0.166740 0.210016 0.202986 normal o 
ZTF18aazsabq 88.418286 0.634824 0.527180 0.314425 0.182632 0.187002 normal o 
ZTF18aazsabq 89.355415 0.634824 0.527180 0.329304 0.294382 0.282558 normal o 
ZTF18aazsabq 90.294048 0.634824 0.527180 0.070655 0.305043 0.281226 normal o 
ZTF18aazsabq 91.231361 0.634824 0.527180 0.388931 0.273888 0.254547 normal o 
ZTF18aazsabq 92.174304 0.634824 0.527180 0.632282 0.298452 0.334244 normal o 
ZTF18aazsabq 93.115526 0.634824 0.527180 0.145804 0.325263 0.325951 normal o 
ZTF18aazsabq 94.066564 0.634824 0.527180 0.391750 0.252102 0.272744 normal o 
ZTF18aazsabq 95.947724 0.634824 0.527180 0.543568 0.301616 0.331320 normal o 
ZTF18aazsabq 96.887910 0.634824 0.527180 -0.088856 0.233479 0.227515 normal o 
ZTF18aazsabq 99.698444 0.634824 0.527180 -0.120179 0.260355 0.256663 normal o 
ZTF18aazsabq 106.297572 0.634824 0.527180 0.004516 0.464664 0.420295 normal o 
